customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_age,product_age
590,F,85,1988-09-09,Assistant Professor,Health,Mass Customer,True,11,2036,NSW,11,2017-11-17,True,True,WeareA2B,Standard,medium,medium,1292.84,13.44,1998-01-08 03:32:46.094274,29,19.0
590,F,85,1988-09-09,Assistant Professor,Health,Mass Customer,True,11,2036,NSW,11,2017-07-10,False,True,WeareA2B,Standard,medium,small,1415.01,1259.36,2007-11-28 03:32:46.094274,29,10.0
590,F,85,1988-09-09,Assistant Professor,Health,Mass Customer,True,11,2036,NSW,11,2017-09-11,False,True,Solex,Standard,medium,medium,71.49,53.62,2007-03-06 03:32:46.094274,29,10.0
590,F,85,1988-09-09,Assistant Professor,Health,Mass Customer,True,11,2036,NSW,11,2017-10-03,True,True,Norco Bicycles,Standard,high,medium,1148.64,689.18,1993-06-05 03:32:46.094274,29,24.0
591,M,16,1974-10-02,Business Systems Development Analyst,Entertainment,Affluent Customer,False,16,2133,NSW,11,2017-05-23,True,True,Solex,Standard,medium,medium,441.49,84.99,1987-10-01 03:32:46.094274,43,30.0
591,M,16,1974-10-02,Business Systems Development Analyst,Entertainment,Affluent Customer,False,16,2133,NSW,11,2017-01-31,False,True,WeareA2B,Standard,low,medium,642.31,513.85,2009-03-30 03:32:46.094274,43,8.0
592,M,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,False,2,4300,QLD,8,2017-06-14,True,True,Trek Bicycles,Road,low,small,1720.7,1531.42,2001-03-21 03:32:46.094274,25,16.0
592,M,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,False,2,4300,QLD,8,2017-03-05,True,True,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-06-05 03:32:46.094274,25,24.0
592,M,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,False,2,4300,QLD,8,2017-04-06,True,True,OHM Cycles,Standard,low,medium,71.16,56.93,2009-12-05 03:32:46.094274,25,8.0
592,M,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,False,2,4300,QLD,8,2017-02-17,True,True,Solex,Standard,medium,large,202.62,151.96,2010-09-17 03:32:46.094274,25,7.0
593,M,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,False,4,2340,NSW,4,2017-04-16,False,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-23 03:32:46.094274,33,10.0
593,M,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,False,4,2340,NSW,4,2017-08-13,True,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-31 03:32:46.094274,33,26.0
593,M,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,False,4,2340,NSW,4,2017-01-23,False,True,Solex,Touring,medium,large,2083.94,675.03,2008-03-06 03:32:46.094274,33,9.0
593,M,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,False,4,2340,NSW,4,2017-12-29,True,True,Solex,Standard,high,medium,1024.66,614.8,1991-04-30 03:32:46.094274,33,26.0
593,M,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,False,4,2340,NSW,4,2017-04-29,False,True,WeareA2B,Standard,low,medium,642.31,513.85,2009-03-30 03:32:46.094274,33,8.0
593,M,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,False,4,2340,NSW,4,2017-10-18,True,True,WeareA2B,Standard,medium,medium,1065.03,230.09,1995-04-24 03:32:46.094274,33,22.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-01-14,True,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1996-05-15 03:32:46.094274,37,21.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-07-17,True,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-27 03:32:46.094274,37,12.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-02-11,True,True,WeareA2B,Standard,medium,medium,1762.96,950.52,2009-01-15 03:32:46.094274,37,8.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-04-18,False,True,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-06-05 03:32:46.094274,37,24.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-07-24,False,True,Trek Bicycles,Standard,medium,medium,499.53,388.72,1993-12-11 03:32:46.094274,37,24.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-11-14,False,True,WeareA2B,Standard,medium,small,1415.01,1259.36,1997-06-25 03:32:46.094274,37,20.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-11-27,True,True,Norco Bicycles,Standard,high,medium,1148.64,689.18,2010-01-28 03:32:46.094274,37,7.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-04-05,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-27 03:32:46.094274,37,12.0
594,M,74,1980-07-22,Office Assistant II,,Mass Customer,False,13,2010,NSW,9,2017-09-30,True,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-24 03:32:46.094274,37,23.0
595,M,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,False,22,4305,QLD,4,2017-06-29,True,True,OHM Cycles,Standard,low,medium,1793.43,248.82,1994-01-07 03:32:46.094274,44,23.0
595,M,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,False,22,4305,QLD,4,2017-05-18,True,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-23 03:32:46.094274,44,10.0
595,M,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,False,22,4305,QLD,4,2017-05-24,True,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-05-05 03:32:46.094274,44,6.0
596,F,9,1968-10-20,Recruiter,Property,Affluent Customer,False,13,4340,QLD,2,2017-10-06,True,True,OHM Cycles,Standard,high,medium,1458.17,874.9,2000-07-23 03:32:46.094274,49,17.0
596,F,9,1968-10-20,Recruiter,Property,Affluent Customer,False,13,4340,QLD,2,2017-07-08,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-27 03:32:46.094274,49,12.0
596,F,9,1968-10-20,Recruiter,Property,Affluent Customer,False,13,4340,QLD,2,2017-09-25,False,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,2005-02-07 03:32:46.094274,49,12.0
597,F,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,False,6,3137,VIC,7,2017-04-18,False,True,OHM Cycles,Standard,medium,medium,183.86,137.9,1992-03-24 03:32:46.094274,63,25.0
597,F,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,False,6,3137,VIC,7,2017-05-25,True,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,2000-01-28 03:32:46.094274,63,17.0
597,F,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,False,6,3137,VIC,7,2017-07-01,True,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-23 03:32:46.094274,63,10.0
597,F,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,False,6,3137,VIC,7,2017-10-30,True,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-24 03:32:46.094274,63,23.0
597,F,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,False,6,3137,VIC,7,2017-07-03,True,True,WeareA2B,Standard,medium,medium,1762.96,950.52,2009-01-15 03:32:46.094274,63,8.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-07-30,False,True,OHM Cycles,Standard,low,medium,71.16,56.93,2009-12-05 03:32:46.094274,50,8.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-04-06,False,True,Norco Bicycles,Standard,low,medium,958.74,748.9,2000-05-27 03:32:46.094274,50,17.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-08-21,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-31 03:32:46.094274,50,26.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-04-08,True,True,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-06-05 03:32:46.094274,50,24.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-08-09,False,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,2000-01-28 03:32:46.094274,50,17.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-07-01,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,2006-11-23 03:32:46.094274,50,11.0
598,M,25,1967-06-27,Financial Advisor,Financial Services,High Net Worth,False,12,2075,NSW,12,2017-01-12,True,True,Solex,Standard,low,medium,1289.85,74.51,2002-05-31 03:32:46.094274,50,15.0
599,U,48,,Senior Financial Analyst,Financial Services,Mass Customer,True,,3068,VIC,8,2017-05-09,False,True,Solex,Standard,high,medium,1024.66,614.8,2003-08-27 03:32:46.094274,,14.0
599,U,48,,Senior Financial Analyst,Financial Services,Mass Customer,True,,3068,VIC,8,2017-06-21,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-03-06 03:32:46.094274,,10.0
599,U,48,,Senior Financial Analyst,Financial Services,Mass Customer,True,,3068,VIC,8,2017-08-26,True,True,Trek Bicycles,Road,low,medium,980.37,234.43,2000-05-27 03:32:46.094274,,17.0
599,U,48,,Senior Financial Analyst,Financial Services,Mass Customer,True,,3068,VIC,8,2017-05-05,True,True,Giant Bicycles,Touring,medium,large,1873.97,863.95,2005-06-30 03:32:46.094274,,12.0
599,U,48,,Senior Financial Analyst,Financial Services,Mass Customer,True,,3068,VIC,8,2017-09-06,True,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1998-01-08 03:32:46.094274,,19.0
600,M,65,1974-05-10,Nurse,Argiculture,Mass Customer,True,8,2148,NSW,8,2017-02-13,True,True,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-08-06 03:32:46.094274,43,20.0
600,M,65,1974-05-10,Nurse,Argiculture,Mass Customer,True,8,2148,NSW,8,2017-06-07,True,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-01-07 03:32:46.094274,43,23.0
600,M,65,1974-05-10,Nurse,Argiculture,Mass Customer,True,8,2148,NSW,8,2017-05-14,True,True,OHM Cycles,Touring,low,medium,1073.07,933.84,2010-01-20 03:32:46.094274,43,7.0
601,M,56,1992-12-04,Senior Quality Engineer,Retail,High Net Worth,True,4,2539,NSW,11,2017-09-20,False,True,Giant Bicycles,Standard,high,small,1977.36,1759.85,2009-12-05 03:32:46.094274,25,8.0
601,M,56,1992-12-04,Senior Quality Engineer,Retail,High Net Worth,True,4,2539,NSW,11,2017-11-02,True,True,Solex,Standard,low,medium,945.04,507.58,1994-01-07 03:32:46.094274,25,23.0
601,M,56,1992-12-04,Senior Quality Engineer,Retail,High Net Worth,True,4,2539,NSW,11,2017-05-13,False,True,Solex,Standard,medium,medium,575.27,431.45,2010-07-25 03:32:46.094274,25,7.0
601,M,56,1992-12-04,Senior Quality Engineer,Retail,High Net Worth,True,4,2539,NSW,11,2017-09-16,True,True,Solex,Standard,medium,medium,478.16,298.72,2000-04-11 03:32:46.094274,25,17.0
601,M,56,1992-12-04,Senior Quality Engineer,Retail,High Net Worth,True,4,2539,NSW,11,2017-05-30,False,True,Norco Bicycles,Road,medium,large,1240.31,795.1,1999-06-08 03:32:46.094274,25,18.0
602,F,0,1992-03-28,Office Assistant II,,High Net Worth,True,9,4580,QLD,3,2017-05-17,True,True,Solex,Standard,medium,medium,100.35,75.26,1995-04-24 03:32:46.094274,25,22.0
602,F,0,1992-03-28,Office Assistant II,,High Net Worth,True,9,4580,QLD,3,2017-05-08,False,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2007-05-23 03:32:46.094274,25,10.0
602,F,0,1992-03-28,Office Assistant II,,High Net Worth,True,9,4580,QLD,3,2017-08-12,False,True,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-04-25 03:32:46.094274,25,12.0
602,F,0,1992-03-28,Office Assistant II,,High Net Worth,True,9,4580,QLD,3,2017-07-10,True,True,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1990-09-24 03:32:46.094274,25,27.0
602,F,0,1992-03-28,Office Assistant II,,High Net Worth,True,9,4580,QLD,3,2017-10-14,False,True,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-10-23 03:32:46.094274,25,13.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-02-18,False,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,2001-04-30 03:32:46.094274,30,16.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-02-12,False,True,Solex,Standard,medium,medium,1577.53,826.51,2005-09-03 03:32:46.094274,30,12.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-06-23,False,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1988-12-30 03:32:46.094274,30,29.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-04-13,True,True,OHM Cycles,Road,medium,small,1810.0,1610.9,2002-09-07 03:32:46.094274,30,15.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-02-20,True,True,Solex,Road,medium,small,1703.52,1516.13,2005-10-04 03:32:46.094274,30,12.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-09-29,True,True,WeareA2B,Standard,medium,medium,752.64,205.36,2010-01-20 03:32:46.094274,30,7.0
603,F,28,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,False,11,4300,QLD,5,2017-11-11,True,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-24 03:32:46.094274,30,23.0
604,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,False,3,2750,NSW,8,2017-05-21,False,True,Giant Bicycles,Touring,medium,large,1873.97,863.95,2000-11-09 03:32:46.094274,19,17.0
604,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,False,3,2750,NSW,8,2017-05-13,True,True,Solex,Road,medium,large,1777.8,820.78,2005-10-25 03:32:46.094274,19,12.0
604,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,False,3,2750,NSW,8,2017-10-22,True,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-23 03:32:46.094274,19,10.0
604,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,False,3,2750,NSW,8,2017-05-02,True,True,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1987-04-01 03:32:46.094274,19,30.0
604,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,False,3,2750,NSW,8,2017-01-26,True,True,Norco Bicycles,Road,medium,medium,1036.59,206.35,1985-10-24 03:32:46.094274,19,32.0
604,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,False,3,2750,NSW,8,2017-05-27,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-03-06 03:32:46.094274,19,10.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-10-17,False,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,1997-02-18 03:32:46.094274,45,20.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-10-20,True,True,Giant Bicycles,Standard,medium,medium,642.7,211.37,2005-09-03 03:32:46.094274,45,12.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-03-30,False,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1986-04-27 03:32:46.094274,45,31.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-04-15,True,True,Solex,Standard,medium,medium,1151.96,649.49,2006-11-23 03:32:46.094274,45,11.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-11-19,True,True,Solex,Standard,medium,large,1061.56,733.58,1993-06-06 03:32:46.094274,45,24.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-12-28,False,True,Norco Bicycles,Road,high,large,774.53,464.72,1990-06-08 03:32:46.094274,45,27.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-10-12,False,True,WeareA2B,Standard,medium,medium,1292.84,13.44,1987-12-12 03:32:46.094274,45,30.0
605,M,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,True,5,2761,NSW,8,2017-04-06,True,True,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1986-04-30 03:32:46.094274,45,31.0
606,F,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,True,2,2566,NSW,8,2017-11-01,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-31 03:32:46.094274,28,26.0
606,F,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,True,2,2566,NSW,8,2017-11-05,True,True,Giant Bicycles,Standard,high,medium,1274.93,764.96,1991-04-30 03:32:46.094274,28,26.0
606,F,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,True,2,2566,NSW,8,2017-04-01,True,True,Solex,Road,medium,large,1777.8,820.78,2005-10-25 03:32:46.094274,28,12.0
606,F,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,True,2,2566,NSW,8,2017-06-01,True,True,Trek Bicycles,Standard,medium,medium,499.53,388.72,1993-12-11 03:32:46.094274,28,24.0
606,F,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,True,2,2566,NSW,8,2017-02-18,True,True,Solex,Standard,medium,medium,71.49,53.62,2005-10-04 03:32:46.094274,28,12.0
606,F,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,True,2,2566,NSW,8,2017-01-05,True,True,OHM Cycles,Road,medium,small,1810.0,1610.9,2009-01-15 03:32:46.094274,28,8.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-04-06,True,True,OHM Cycles,Standard,low,medium,71.16,56.93,2009-12-05 03:32:46.094274,41,8.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-08-03,False,True,Solex,Standard,low,medium,945.04,507.58,1990-06-08 03:32:46.094274,41,27.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-09-20,False,False,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-16 03:32:46.094274,41,26.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-01-07,True,True,OHM Cycles,Standard,high,medium,2005.66,1203.4,2006-09-29 03:32:46.094274,41,11.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-03-16,False,True,Solex,Standard,medium,medium,1945.43,333.18,1997-02-18 03:32:46.094274,41,20.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-01-12,True,True,WeareA2B,Standard,medium,medium,1992.93,762.63,1987-11-14 03:32:46.094274,41,30.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-03-12,False,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-08 03:32:46.094274,41,19.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-11-02,False,True,Solex,Standard,medium,medium,575.27,431.45,2007-08-31 03:32:46.094274,41,10.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-01-05,False,True,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-04-11 03:32:46.094274,41,17.0
607,F,55,1976-08-10,Dental Hygienist,Health,Mass Customer,False,15,2041,NSW,11,2017-07-18,False,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-08 03:32:46.094274,41,19.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-07-14,True,True,Solex,Standard,medium,medium,1483.2,99.59,1993-06-06 03:32:46.094274,37,24.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-06-13,True,True,OHM Cycles,Standard,high,medium,2005.66,1203.4,1988-01-08 03:32:46.094274,37,29.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-01-03,False,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-12-11 03:32:46.094274,37,24.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-04-09,True,True,WeareA2B,Road,low,small,1172.78,1043.77,1998-07-06 03:32:46.094274,37,19.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-08-20,True,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,1997-09-05 03:32:46.094274,37,20.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-02-03,True,True,Norco Bicycles,Standard,low,medium,363.01,290.41,1994-01-13 03:32:46.094274,37,23.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-10-06,True,True,WeareA2B,Standard,medium,medium,1065.03,230.09,1998-07-06 03:32:46.094274,37,19.0
608,F,55,1980-01-08,Accounting Assistant I,Retail,High Net Worth,True,12,4504,QLD,6,2017-09-22,False,True,Solex,Standard,medium,medium,1163.89,589.27,1989-02-27 03:32:46.094274,37,28.0
609,F,32,2000-11-06,Computer Systems Analyst II,Health,Mass Customer,False,1,2176,NSW,9,2017-06-23,True,True,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-10-01 03:32:46.094274,17,14.0
609,F,32,2000-11-06,Computer Systems Analyst II,Health,Mass Customer,False,1,2176,NSW,9,2017-03-14,True,True,Solex,Road,medium,medium,416.98,312.74,1991-10-29 03:32:46.094274,17,26.0
609,F,32,2000-11-06,Computer Systems Analyst II,Health,Mass Customer,False,1,2176,NSW,9,2017-11-24,False,True,Giant Bicycles,Road,medium,medium,1538.99,829.65,2010-07-25 03:32:46.094274,17,7.0
609,F,32,2000-11-06,Computer Systems Analyst II,Health,Mass Customer,False,1,2176,NSW,9,2017-05-23,False,True,Norco Bicycles,Mountain,low,small,688.63,612.88,1988-03-22 03:32:46.094274,17,29.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-05-16,True,True,Solex,Standard,medium,medium,1577.53,826.51,2002-09-07 03:32:46.094274,59,15.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-08-30,False,True,Trek Bicycles,Standard,medium,large,1469.44,596.55,2006-11-06 03:32:46.094274,59,11.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-02-13,False,True,Solex,Standard,high,large,1842.92,1105.75,1997-02-18 03:32:46.094274,59,20.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-11-14,True,True,Norco Bicycles,Road,high,large,774.53,464.72,1997-09-05 03:32:46.094274,59,20.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-04-04,True,True,OHM Cycles,Standard,low,medium,71.16,56.93,1993-06-06 03:32:46.094274,59,24.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-03-15,False,True,Trek Bicycles,Mountain,low,medium,574.64,459.71,2005-10-04 03:32:46.094274,59,12.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-04-10,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,1992-03-24 03:32:46.094274,59,25.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-05-06,False,True,Norco Bicycles,Road,medium,medium,544.05,376.84,1994-11-10 03:32:46.094274,59,23.0
610,M,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,True,15,2036,NSW,6,2017-11-06,True,True,Solex,Standard,high,medium,748.17,448.9,1987-04-01 03:32:46.094274,59,30.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-03-29,False,True,Solex,Standard,high,large,1842.92,1105.75,1990-04-13 03:32:46.094274,31,27.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-04-23,True,True,Giant Bicycles,Standard,high,medium,1179.0,707.4,2007-11-28 03:32:46.094274,31,10.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-07-16,False,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2007-03-06 03:32:46.094274,31,10.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-11-23,True,True,OHM Cycles,Road,high,large,12.01,7.21,2010-07-25 03:32:46.094274,31,7.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-02-13,True,True,Solex,Standard,medium,medium,1163.89,589.27,2004-10-23 03:32:46.094274,31,13.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-09-11,False,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2004-10-23 03:32:46.094274,31,13.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-07-27,True,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-07-25 03:32:46.094274,31,7.0
611,M,58,1986-12-20,Help Desk Technician,Manufacturing,Mass Customer,True,16,4551,QLD,8,2017-12-27,True,True,Trek Bicycles,Standard,medium,large,1469.44,596.55,2006-11-06 03:32:46.094274,31,11.0
612,M,50,1962-01-12,GIS Technical Architect,Health,Mass Customer,False,14,2087,NSW,11,2017-06-09,False,True,Giant Bicycles,Road,medium,medium,792.9,594.68,1987-03-23 03:32:46.094274,55,30.0
612,M,50,1962-01-12,GIS Technical Architect,Health,Mass Customer,False,14,2087,NSW,11,2017-10-04,True,True,Solex,Standard,medium,large,1061.56,733.58,1988-01-08 03:32:46.094274,55,29.0
612,M,50,1962-01-12,GIS Technical Architect,Health,Mass Customer,False,14,2087,NSW,11,2017-07-16,True,True,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-16 03:32:46.094274,55,26.0
612,M,50,1962-01-12,GIS Technical Architect,Health,Mass Customer,False,14,2087,NSW,11,2017-04-01,,True,Giant Bicycles,Standard,medium,large,569.56,528.43,1998-02-28 03:32:46.094274,55,19.0
612,M,50,1962-01-12,GIS Technical Architect,Health,Mass Customer,False,14,2087,NSW,11,2017-12-29,True,False,Solex,Touring,medium,large,2083.94,675.03,2008-03-06 03:32:46.094274,55,9.0
